id,prompt_id,prompt,prompt_theme,input_text_id,input_text,completion_text,input_text_sentiment,completion_text_sentiment,sentiment_difference,cosine_similarity
10,1, Rephrase this text while keeping the original meaning intact., none,1,"These chips are nasty.  I thought someone had spilled a drink in the bag, no the chips were just soaked with grease.  Nasty!!","these chips are disgusting. i initially thought someone had poured a liquid into the bag, but it turns out they're simply drenched in grease - disgusting!",-0.6019241756703705,-0.5623144933744023,0.039609682295968174,0.8735742568969727
11,1, Rephrase this text while keeping the original meaning intact., none,2,"My last purchase of 4 cases of this food had a sour off- smell. Called natural balance customer service, they said they hadn't received complaints about that batch, they'd pass info along to tech dept, they'd send me a coupon for 1 case.... But, it's a natural product, and variation ""was to be expected"".  They suggested I return it to the retailer. Paying for shipping 3 times (receiving, sending back, receiving again) for a heavy product like this makes it very expensive.<br />I've fed this variety to my 3 cats for a year (alternate with Natural Balance Ultra), and they have always loved it.  They will only eat this batch if they are very very hungry.  I can barely stand to open the cans. All other batches had a clean fresh smell.<br />I'm disapointed with the customer service response to a quality issue from a heavy user of their premium priced product. (I have 3 cats). I won't buy from Natural Balance again. I'll use the coupon locally, and make sure I'm mixing production runs.","my last purchase of four cases had a sour off-smell. natural balance customer service claimed they hadn't received complaints about that batch, but would pass the info along to their tech department and send me a coupon for one case. however, being a natural product, variation was expected. they suggested i return it to the retailer, incurring shipping costs three times for a heavy product like this, making it very expensive.  i've fed this variety to my three cats for a year, alternating with natural balance ultra, and they loved it. but they'll only eat this batch when extremely hungry. the smell is unbearable. all other batches had a clean, fresh scent. i'm disappointed in the customer service response to a quality issue from a heavy user of their premium-priced product. i won't be buying from natural balance again. i'll use the coupon locally and ensure mixing production runs.",0.33238942999243737,0.33971646264294786,0.00732703265051049,0.9415385127067566
12,1, Rephrase this text while keeping the original meaning intact., none,3,"I bought this when i was hungry and on a whim.<br />there was this subscribe and save deal going on.<br /><br />I like the nuts, i hate the carmel. Overall, it was too sweet for me. and now i have 6 boxes of it.<br />But it does work wonders when i'm hungry.","i purchased this impulsively while feeling hungry and craving a whim. there was a subscription offer with savings involved at the time. i enjoy the nuts, but dislike the caramel. the overall taste was too sweet for my liking, and now i have six boxes of it. however, it does provide excellent relief when i'm hungry.",0.06460285515785218,0.37363169558445614,0.30902884042660395,0.8805538415908813
13,1, Rephrase this text while keeping the original meaning intact., none,4,"I was expecting something more.<br /><br />Blueberries - Very small pieces, and not many of them.<br /><br />Clusters - Where did they go?! When you look at the pictures of this product, and other types of their granola, it would appear that you are getting a bag of large clusters. Not the case, there are almost no clusters. The biggest cluster I found in all 3 bags was the size of a dime.<br /><br />Taste - Good, when you get some of everything.<br /><br />With all the other products out there, I don't think I will be purchasing this one again.","i expected more. blueberries are in very small pieces and there aren't many of them. clusters - where did they go? the pictures make it seem like you're getting a bag of large clusters, but almost none exist. the largest cluster i found was the size of a dime. taste is good when you get some of everything. with all other products out there, i don't think i will be purchasing this one again.",0.0016194114978114738,0.20650393226146696,0.2048845207636555,0.8897374272346497
14,1, Rephrase this text while keeping the original meaning intact., none,5,Product was good but I quickly discovered ordering something like malt (which is ordered by the pound) it would be cheaper to purchase this type item from your local supplier (even if the price is a little higher). Unless you don't have a home brew store within driving distance this is probably not the way to go.,"the product was good, but i soon realized that ordering something like malt (which is bought by the pound) would be more cost-effective to purchase from a local supplier, even if the price is slightly higher. unless you don't have a home brew store within driving distance, this might not be the best option.",0.22862087797323866,-0.1224730178117752,0.3510938957850139,0.9310553073883057
15,1, Rephrase this text while keeping the original meaning intact., none,6,"I have 7 dogs.  All various breeds and sizes.  I was looking for a brand without additives that all my dogs would benefit from.  I have a few that need to lose weight.  Wellness makes the best product.  I buy the small bites for my little ones....pieces are small and they love it.  I but the Healthy weightCORE for my ""dieters"" and mix it with canned green beans or peas and carrots.  So far my Golden, who was an overweight rescue at 129 pounds, has lost 19 pounds -- she's been on this food for about 7 months.  I buy the original CORE version for my baby bulldog, who had a lot of gas.  No more smells and ripples in the night!  Amazon has the best price for Wellness. And its shipped right to my home -- no lugging big bags back and forth.  Yes, it's more expensive than the other stuff--but it really works.  And that will cut down on future vet bills.  All my dogs are healthy and have nice shiny coats.  Priceless!  Wellness now has a SIMPLE version for those dogs who suffer with food allergies.  A family member has a little Teddy Bear with severe skin issues -- she'd scratch until raw and bloody.  She switched to the SIMPLE version of Wellness and has been itch free ever since.  Again...great brand!","i have seven dogs, all different breeds and sizes. i was looking for a brand without additives that would benefit them all. some need to lose weight. wellness makes the best product. i buy the small bites for my smaller ones - they're small pieces and they love it. i also buy the healthy weight core for my dieters and mix it with canned green beans or peas and carrots. my golden, who was an overweight rescue at 129 pounds, has lost 19 pounds after being on this food for about seven months. i buy the original core version for my baby bulldog, who had a lot of gas. no more smells and ripples in the night! amazon has the best price for wellness, and it ships right to my home - no lugging big bags back and forth. while it's more expensive than other brands, it really works, which will cut down on future vet bills. all my dogs are healthy and have nice shiny coats. wellness also now has a simple version for dogs who suffer from food allergies. a family member's little teddy bear had severe skin issues - she'd scratch until raw and bloody. she switched to the simple version of wellness and has been itch-free ever since. again, it's a great brand!",0.6314525879214207,0.6297340586086114,0.0017185293128092471,0.9806939959526062
16,1, Rephrase this text while keeping the original meaning intact., none,7,"I am very pleased with this product.  Great tasting with coffee for a quick breakfast. After trying the banana walnut, I discovered the chocolate chip version and ordered it. Definitely, the chocolate chip is my favorite.","i am extremely satisfied with this product. the combination of great taste with coffee makes for a swift breakfast. following the banana walnut variety, i sampled the chocolate chip option and subsequently placed an order. indeed, the chocolate chip has become my top preference.",0.6243255768568565,0.5993272434417779,0.024998333415078622,0.9282113909721375
17,1, Rephrase this text while keeping the original meaning intact., none,8,I give this supplement to my son before bed every night.  I was advised that Magnesium can aid in preventing headaches and migraines.  It also helps to calm and sooth my children before bed.  I find it very helpful. And it's all natural!,"i give this supplement to my son each evening before bed. i was informed that magnesium may help prevent headaches and migraines. additionally, it appears to calm and soothe my children at bedtime. i have found it to be quite useful, and it's entirely natural.",0.587428579249978,0.6130037030321857,0.02557512378220761,0.9569072127342224
18,2, Rewrite this sentence to improve clarity but maintain its sentiment., sentiment,0,I love the regular style Pop Chips so when these were a Deal of the Day I grabbed a case of them. That was a mistake because these are gross. We had a party that weekend and put several flavors of this style of Pop Chip out and no one liked them. I have no idea what I'm going to do with all of them. I guess I'll take them to work because those people will snack on anything when it's free!,"i adore the classic style pop chips, but when they were a deal of the day, i impulsively bought a case, only to regret my decision as they're utterly unpalatable. we had a party over the weekend and tried various flavors of this type alongside regular ones; none of them impressed anyone. now, i'm stuck with a surplus and unsure what to do with it   perhaps i'll take them to work, as colleagues will gladly devour anything for free.",-0.2006673558870951,0.015171651700139038,0.21583900758723415,0.8925199508666992
19,2, Rewrite this sentence to improve clarity but maintain its sentiment., sentiment,1,"These chips are nasty.  I thought someone had spilled a drink in the bag, no the chips were just soaked with grease.  Nasty!!","these chips are disgusting; i initially thought someone had spilled a drink in the bag, but it appears they're simply saturated with grease instead.",-0.6019241756703705,-0.31263709572174897,0.2892870799486215,0.8638378977775574
20,2, Rewrite this sentence to improve clarity but maintain its sentiment., sentiment,2,"My last purchase of 4 cases of this food had a sour off- smell. Called natural balance customer service, they said they hadn't received complaints about that batch, they'd pass info along to tech dept, they'd send me a coupon for 1 case.... But, it's a natural product, and variation ""was to be expected"".  They suggested I return it to the retailer. Paying for shipping 3 times (receiving, sending back, receiving again) for a heavy product like this makes it very expensive.<br />I've fed this variety to my 3 cats for a year (alternate with Natural Balance Ultra), and they have always loved it.  They will only eat this batch if they are very very hungry.  I can barely stand to open the cans. All other batches had a clean fresh smell.<br />I'm disapointed with the customer service response to a quality issue from a heavy user of their premium priced product. (I have 3 cats). I won't buy from Natural Balance again. I'll use the coupon locally, and make sure I'm mixing production runs.","my recent purchase of four cases of this food had an unpleasant sour smell. when i contacted natural balance's customer service, they acknowledged my complaint but stated that their quality control hadn't detected any issues with that batch. they promised to pass the information along to their technical department and offered a coupon for one case. however, as it's a natural product, they claimed variation was expected. they suggested returning it to the retailer, which would require me to pay for shipping three times for a heavy product like this, making it very expensive.",0.33238942999243737,0.24523604309161504,0.08715338690082233,0.9282858967781067
21,2, Rewrite this sentence to improve clarity but maintain its sentiment., sentiment,3,"I bought this when i was hungry and on a whim.<br />there was this subscribe and save deal going on.<br /><br />I like the nuts, i hate the carmel. Overall, it was too sweet for me. and now i have 6 boxes of it.<br />But it does work wonders when i'm hungry.","i impulsively purchased this snack when i was craving something while a subscribe-and-save deal was available. although i enjoy the nuts, i dislike the caramel. the overall sweetness overpowered me, yet i now have six boxes. however, it surprisingly satisfies my hunger.",0.06460285515785218,0.2904598611990611,0.2258570060412089,0.8242241144180298
22,2, Rewrite this sentence to improve clarity but maintain its sentiment., sentiment,4,"I was expecting something more.<br /><br />Blueberries - Very small pieces, and not many of them.<br /><br />Clusters - Where did they go?! When you look at the pictures of this product, and other types of their granola, it would appear that you are getting a bag of large clusters. Not the case, there are almost no clusters. The biggest cluster I found in all 3 bags was the size of a dime.<br /><br />Taste - Good, when you get some of everything.<br /><br />With all the other products out there, I don't think I will be purchasing this one again.","i had higher expectations, but unfortunately, they weren't met. the blueberries were small and scarce, and the clusters that appeared in promotional pictures were nowhere to be found   even the largest one was only about a dime-sized. while the taste is good when you get a mix of ingredients, overall i'm unimpressed and won't be repurchasing this product again due to its disappointing quality compared to others on the market.",0.0016194114978114738,-0.5429351279643675,0.5445545394621789,0.8507941365242004
23,2, Rewrite this sentence to improve clarity but maintain its sentiment., sentiment,5,Product was good but I quickly discovered ordering something like malt (which is ordered by the pound) it would be cheaper to purchase this type item from your local supplier (even if the price is a little higher). Unless you don't have a home brew store within driving distance this is probably not the way to go.,"the product was good, but i soon realized that ordering in bulk like malt (which is typically sold by the pound) would be more cost-effective to buy from a local supplier, even if the price is slightly higher. unless you have a homebrew store within driving distance, this might not be the best option.",0.22862087797323866,-0.10043597861131032,0.329056856584549,0.9102831482887268
24,2, Rewrite this sentence to improve clarity but maintain its sentiment., sentiment,6,"I have 7 dogs.  All various breeds and sizes.  I was looking for a brand without additives that all my dogs would benefit from.  I have a few that need to lose weight.  Wellness makes the best product.  I buy the small bites for my little ones....pieces are small and they love it.  I but the Healthy weightCORE for my ""dieters"" and mix it with canned green beans or peas and carrots.  So far my Golden, who was an overweight rescue at 129 pounds, has lost 19 pounds -- she's been on this food for about 7 months.  I buy the original CORE version for my baby bulldog, who had a lot of gas.  No more smells and ripples in the night!  Amazon has the best price for Wellness. And its shipped right to my home -- no lugging big bags back and forth.  Yes, it's more expensive than the other stuff--but it really works.  And that will cut down on future vet bills.  All my dogs are healthy and have nice shiny coats.  Priceless!  Wellness now has a SIMPLE version for those dogs who suffer with food allergies.  A family member has a little Teddy Bear with severe skin issues -- she'd scratch until raw and bloody.  She switched to the SIMPLE version of Wellness and has been itch free ever since.  Again...great brand!","i have seven dogs, all different breeds and sizes, and i've been searching for a high-quality food without additives that would benefit them all. some need to lose weight, so i opted for wellness products. the small bites are perfect for my smaller dogs, while the healthy weight core formula is mixed with veggies for my dieters. after seven months on this diet, my golden retriever, who was once 129 pounds, has lost 19 pounds. i also use the original core version for my bulldog, who had digestive issues; now there's no more gas or nighttime discomfort. amazon offers the best price and fast shipping to my doorstep. while it's pricier than other options, wellness really works and can save on future vet bills. all my dogs are healthy with shiny coats - priceless! the brand also offers a simple version for dogs with food allergies; a family member's teddy bear with severe skin issues has been itch-free since switching to this formula.",0.6314525879214207,0.6248041067202886,0.006648481201132039,0.9250516891479492
25,2, Rewrite this sentence to improve clarity but maintain its sentiment., sentiment,7,"I am very pleased with this product.  Great tasting with coffee for a quick breakfast. After trying the banana walnut, I discovered the chocolate chip version and ordered it. Definitely, the chocolate chip is my favorite.","i'm thrilled with this product, particularly its delicious taste when paired with coffee for a speedy breakfast. after sampling the banana walnut variety, i was excited to discover the chocolate chip option and promptly ordered it. without a doubt, the chocolate chip has become my top choice.",0.6243255768568565,0.6160257583154987,0.008299818541357862,0.9249054193496704
26,2, Rewrite this sentence to improve clarity but maintain its sentiment., sentiment,8,I give this supplement to my son before bed every night.  I was advised that Magnesium can aid in preventing headaches and migraines.  It also helps to calm and sooth my children before bed.  I find it very helpful. And it's all natural!,"i administer this supplement to my child each evening, as i was informed that magnesium can help prevent headaches and migraines. additionally, it has a calming effect on my children, preparing them for a restful night's sleep, which i've found extremely beneficial due to its natural composition.",0.587428579249978,0.6059311311885714,0.018502551938593403,0.9299110174179077
27,3, Paraphrase the following text without changing its tone or meaning., none,0,I love the regular style Pop Chips so when these were a Deal of the Day I grabbed a case of them. That was a mistake because these are gross. We had a party that weekend and put several flavors of this style of Pop Chip out and no one liked them. I have no idea what I'm going to do with all of them. I guess I'll take them to work because those people will snack on anything when it's free!,"i adore the classic style pop chips, so when they were a deal of the day, i snatched up a case of them. that was a blunder since these are disgusting. we had a party that weekend and put several flavors of this type of pop chip out, but no one enjoyed them. i have no clue what i'm going to do with all of them. i suppose i'll take them to work because those people will snack on anything when it's free!",-0.2006673558870951,-0.26811308019955954,0.06744572431246443,0.9777565598487854
28,3, Paraphrase the following text without changing its tone or meaning., none,1,"These chips are nasty.  I thought someone had spilled a drink in the bag, no the chips were just soaked with grease.  Nasty!!","these chips are disgusting. i initially suspected that someone had poured a drink into the bag, but it turns out they're simply saturated with grease - disgusting!",-0.6019241756703705,-0.5740906603399043,0.027833515330466185,0.8794984221458435
29,3, Paraphrase the following text without changing its tone or meaning., none,2,"My last purchase of 4 cases of this food had a sour off- smell. Called natural balance customer service, they said they hadn't received complaints about that batch, they'd pass info along to tech dept, they'd send me a coupon for 1 case.... But, it's a natural product, and variation ""was to be expected"".  They suggested I return it to the retailer. Paying for shipping 3 times (receiving, sending back, receiving again) for a heavy product like this makes it very expensive.<br />I've fed this variety to my 3 cats for a year (alternate with Natural Balance Ultra), and they have always loved it.  They will only eat this batch if they are very very hungry.  I can barely stand to open the cans. All other batches had a clean fresh smell.<br />I'm disapointed with the customer service response to a quality issue from a heavy user of their premium priced product. (I have 3 cats). I won't buy from Natural Balance again. I'll use the coupon locally, and make sure I'm mixing production runs.","my latest purchase of four cases of this food had a sour off-smell. when i contacted natural balance's customer service, they told me they hadn't received complaints about that batch, but would pass along the information to their tech department. they offered to send me a coupon for one case, claiming that as a natural product, variation was expected. however, they suggested i return it to the retailer and pay for shipping three times. i've been feeding this variety to my cats for a year, alternating with natural balance ultra, and they always loved it until this batch. now, they only eat it when they're extremely hungry. the smell is unbearable, unlike all other batches which had a clean fresh aroma. i'm disappointed in the customer service response to a quality issue from a loyal user of their premium-priced product.",0.33238942999243737,0.3225970173870524,0.009792412605384992,0.929135262966156
30,3, Paraphrase the following text without changing its tone or meaning., none,3,"I bought this when i was hungry and on a whim.<br />there was this subscribe and save deal going on.<br /><br />I like the nuts, i hate the carmel. Overall, it was too sweet for me. and now i have 6 boxes of it.<br />But it does work wonders when i'm hungry.","i impulsively purchased this snack when i was craving something and saw a subscribe and save offer. while i enjoy the nuts, i dislike the caramel. in general, it's too sweet for my taste. however, since buying it, i've accumulated six boxes of it. nevertheless, it has been incredibly effective in satisfying my hunger.",0.06460285515785218,0.46384631013870237,0.3992434549808502,0.8493137359619141
31,3, Paraphrase the following text without changing its tone or meaning., none,4,"I was expecting something more.<br /><br />Blueberries - Very small pieces, and not many of them.<br /><br />Clusters - Where did they go?! When you look at the pictures of this product, and other types of their granola, it would appear that you are getting a bag of large clusters. Not the case, there are almost no clusters. The biggest cluster I found in all 3 bags was the size of a dime.<br /><br />Taste - Good, when you get some of everything.<br /><br />With all the other products out there, I don't think I will be purchasing this one again.","i was expecting something more. blueberries - tiny pieces and a lack thereof. clusters - where did they go? the pictures make it seem like you'll get large clusters, but that's not true. i found the largest cluster to be about the size of a dime in all three bags. taste - good when you manage to get a mix of everything. with all the other products out there, i don't think i'll be buying this one again.",0.0016194114978114738,-0.0105973817149798,0.012216793212791274,0.8615970611572266
32,3, Paraphrase the following text without changing its tone or meaning., none,5,Product was good but I quickly discovered ordering something like malt (which is ordered by the pound) it would be cheaper to purchase this type item from your local supplier (even if the price is a little higher). Unless you don't have a home brew store within driving distance this is probably not the way to go.,"the product was satisfactory, but i soon realized that ordering by the pound would be more cost-effective to purchase from a local supplier, even with a slightly higher price. unless you have a homebrew store within driving distance, this approach may not be the most practical option.",0.22862087797323866,0.11196051324208577,0.11666036473115289,0.8741747736930847
33,3, Paraphrase the following text without changing its tone or meaning., none,6,"I have 7 dogs.  All various breeds and sizes.  I was looking for a brand without additives that all my dogs would benefit from.  I have a few that need to lose weight.  Wellness makes the best product.  I buy the small bites for my little ones....pieces are small and they love it.  I but the Healthy weightCORE for my ""dieters"" and mix it with canned green beans or peas and carrots.  So far my Golden, who was an overweight rescue at 129 pounds, has lost 19 pounds -- she's been on this food for about 7 months.  I buy the original CORE version for my baby bulldog, who had a lot of gas.  No more smells and ripples in the night!  Amazon has the best price for Wellness. And its shipped right to my home -- no lugging big bags back and forth.  Yes, it's more expensive than the other stuff--but it really works.  And that will cut down on future vet bills.  All my dogs are healthy and have nice shiny coats.  Priceless!  Wellness now has a SIMPLE version for those dogs who suffer with food allergies.  A family member has a little Teddy Bear with severe skin issues -- she'd scratch until raw and bloody.  She switched to the SIMPLE version of Wellness and has been itch free ever since.  Again...great brand!","i have seven dogs, all different breeds and sizes. i was looking for a food without additives that would benefit them all. some need to lose weight, so i use wellness' best product. i buy the small bites for my smaller ones - they love it. for my dieters, i mix healthy weight core with canned green beans or peas and carrots. my golden, an overweight rescue at 129 pounds, has lost 19 pounds after being on this food for about seven months. i use the original core version for my baby bulldog, who had gas issues. no more smelly ripples at night! amazon has the best price for wellness, which is shipped right to my home - no lugging heavy bags. yes, it's more expensive, but it really works and will cut down on future vet bills. all my dogs are healthy with nice shiny coats. wellness also has a simple version for dogs with food allergies. a family member's teddy bear had severe skin issues and would scratch until raw and bloody. since switching to wellness' simple version, she's been itch-free ever since. great brand!",0.6314525879214207,0.6216181626637777,0.009834425257642998,0.9699528217315674
34,3, Paraphrase the following text without changing its tone or meaning., none,7,"I am very pleased with this product.  Great tasting with coffee for a quick breakfast. After trying the banana walnut, I discovered the chocolate chip version and ordered it. Definitely, the chocolate chip is my favorite.","i'm extremely delighted with this product. the flavor is exceptional when paired with coffee for a speedy morning meal. following the introduction to the banana walnut variety, i stumbled upon the chocolate chip edition and subsequently placed an order. without a doubt, the chocolate chip has become my top preference.",0.6243255768568565,0.5442843408277879,0.08004123602906865,0.9171149134635925
35,3, Paraphrase the following text without changing its tone or meaning., none,8,I give this supplement to my son before bed every night.  I was advised that Magnesium can aid in preventing headaches and migraines.  It also helps to calm and sooth my children before bed.  I find it very helpful. And it's all natural!,"i administer this supplement to my child each evening before bedtime. i was informed that magnesium may help deter headaches and migraines. additionally, it has a calming effect on my kids, making it easier for them to wind down at night. i've found it to be quite beneficial, and the fact that it's all natural is a significant plus.",0.587428579249978,0.6237310319051146,0.03630245265513654,0.9359446167945862
36,4, Reword this text for better readability while preserving its original sentiment., sentiment,0,I love the regular style Pop Chips so when these were a Deal of the Day I grabbed a case of them. That was a mistake because these are gross. We had a party that weekend and put several flavors of this style of Pop Chip out and no one liked them. I have no idea what I'm going to do with all of them. I guess I'll take them to work because those people will snack on anything when it's free!,"i'm a fan of the classic pop chips, so i jumped at the chance to grab a case when they were a deal of the day. unfortunately, that was a mistake - these are disgusting. we hosted a party over the weekend and put out several flavors of this style of pop chip, but no one enjoyed them. i'm stumped as to what to do with all of them now. i suppose i'll take them to work, since my coworkers will happily snack on anything when it's free.",-0.2006673558870951,0.1784129007247587,0.37908025661185385,0.9244981408119202
37,4, Reword this text for better readability while preserving its original sentiment., sentiment,1,"These chips are nasty.  I thought someone had spilled a drink in the bag, no the chips were just soaked with grease.  Nasty!!","these chips are utterly unpleasant. i initially suspected that someone had accidentally poured a drink into the bag, but it turns out they're simply saturated with grease - and that's nasty!",-0.6019241756703705,-0.5949070648614317,0.007017110808938742,0.8401333093643188
